"Time1","Time2","Lon.mean","Lon.sd","Lon.50%","Lon.2.5%","Lon.97.5%","Lat.mean","Lat.sd","Lat.50%","Lat.2.5%","Lat.97.5%"
2015-09-11 05:05:49,2015-09-11 18:13:53,4.33205905282849,3.06886696322452,4.35154752936129,-1.65973201070031,10.3996501520417,39.0839893045747,4.46457696389924,39.1634598589935,29.8419056912111,47.4335515555573
2015-09-11 18:13:53,2015-09-16 23:34:51,4.30415703038446,2.52375057156485,4.4000623096685,-0.978870186815762,9.24413256345396,37.7039565257192,3.47503236013761,37.6317079516051,31.1679933560693,44.7605955326767
2015-09-16 23:34:51,2015-09-22 05:15:56,4.52920253429515,2.34764866247347,4.5044193947674,0.00225983184110221,9.33036200366477,37.7947850899055,3.80420184284427,37.5719128196967,31.0451558203591,45.4920691307934
2015-09-22 05:15:56,2015-09-22 18:03:53,3.53161785602496,3.00851952235803,3.59302195268758,-2.7573953688093,9.40678444838371,39.3044501183018,4.93023565602954,39.066660278173,30.2211556427501,48.8199114170675
2015-09-22 18:03:53,2015-09-23 05:06:06,4.66316229429095,2.85304242461045,4.56241856576975,-0.76057619618055,10.3665647107138,40.4876507673869,5.5761221661235,40.6424910649579,29.8830778734409,51.0046248182362
2015-09-23 05:06:06,2015-09-23 17:38:57,7.0529298214163,3.13322404095634,7.09481779176545,0.708071146433147,13.1021678129731,41.2342694709308,5.9550080502956,41.247210157631,29.5553757415658,52.2403303065088
2015-09-23 17:38:57,2015-09-24 05:00:59,8.37796332883525,3.18478244740912,8.35171255210496,2.15667569703921,14.5322771691652,41.535940893651,6.16825771836247,41.6039532165285,29.4627737733077,53.1964392097363
2015-09-24 05:00:59,2015-09-24 17:13:53,10.6140652974568,3.48755660019121,10.6374799258714,3.6742893712074,17.6425276889197,41.8256505078046,6.57367804394022,41.8097710245999,29.2214554245623,54.4986820688636
2015-09-24 17:13:53,2015-09-25 04:55:59,11.5923247234489,3.4497798310555,11.6126893426915,4.88332100658262,17.9261339320765,41.6714425467198,6.9540290647746,41.2275351062943,29.0799465950114,55.9336750293344
2015-09-25 04:55:59,2015-09-25 17:14:08,11.3742888943572,3.48571997735946,11.4342215788994,4.52936145613544,18.0842054372393,41.419757512471,7.67534301625503,41.1032471833457,27.207958886058,57.4847512213532
2015-09-25 17:14:08,2015-09-26 05:05:51,10.956150051675,3.72035107522323,10.9065996454162,4.00990825720321,18.3574552868471,40.9678793558343,8.33738759022604,40.6367043721355,25.059744498184,58.1639625626559
2015-09-26 05:05:51,2015-09-26 17:13:53,11.159523681676,3.33789005300477,11.2458951273372,4.63000178852036,17.588165844469,40.290679396678,9.11094154423701,40.2663193717031,23.2850247264551,57.430229314436
2015-09-26 17:13:53,2015-09-27 04:41:02,13.0823421260944,3.03561766035798,13.0468439748348,7.1868290071172,19.1063601141766,39.428328493425,9.69320322413881,39.8913066321078,19.7783626461532,57.0380749585463
2015-09-27 04:41:02,2015-09-27 17:03:53,13.9577929353871,3.02405895839198,14.049326164052,7.91716819940292,19.6294746501398,37.8878857825812,10.4399458313186,38.1627256565572,17.434349627516,56.467746236328
2015-09-27 17:03:53,2015-09-28 04:41:06,14.4349354166873,3.00962584449288,14.5536775123853,8.4783560926947,20.4666137474096,36.0969188782825,10.9179773519563,36.3349321948384,15.1872844844277,55.6203352932587
2015-09-28 04:41:06,2015-09-28 16:44:04,15.3095540765684,3.30880560450846,15.265920365427,8.853718672669,21.766398317489,34.072406922408,11.1245282426883,34.4387390481325,12.676645852484,54.02497567754
2015-09-28 16:44:04,2015-09-29 04:56:02,14.6572373433972,3.55159042497212,14.6284143536071,7.90431239547426,21.6364197123686,31.6600071222793,11.2030429758288,31.7442597242016,10.4148520142835,52.3081187136828
2015-09-29 04:56:02,2015-09-29 17:08:57,13.0459220332372,2.96648712028783,13.0052402580755,7.38910172541483,18.9660172790744,28.7727716421274,10.9700989726203,29.3445821640445,8.12849375639225,48.8558763379848
2015-09-29 17:08:57,2015-09-30 04:46:06,13.5831220198931,2.6246945855235,13.5533070808009,8.48181909673909,18.7739588392321,26.064296190286,10.4876828870663,26.5952022540744,6.01295825721228,45.5643359532661
2015-09-30 04:46:06,2015-09-30 16:58:57,14.6344613164553,2.54078407961358,14.6578401809394,9.60009774571129,19.4909372243224,23.0859258200091,10.1656693801505,23.4147021012411,3.7727537590877,42.5322047727376
2015-09-30 16:58:57,2015-10-01 04:31:06,16.2492849178967,2.74278125550678,16.2035982207834,10.5842302438968,21.7318235769072,19.966032051549,9.62827077571112,20.0284173856388,1.51114075830698,38.2861173974236
2015-10-01 04:31:06,2015-10-01 16:53:59,16.6992856099975,2.57913497977912,16.6502881689146,11.7344903274438,21.872306569961,16.6002156420669,8.98902677242821,16.466964195077,0.271172749470983,34.4567621137617
2015-10-01 16:53:59,2015-10-02 04:26:06,17.1736102896709,2.32724713209711,17.1020471659962,12.6472861505263,21.992566781876,13.1609594676963,8.2548826524027,12.9747488601298,-1.45378124503713,30.4878121346294
